"","XIdentifier","Date","Time","Unitnumber","Antennanumber","Transpondertype","Transpondercode","Weight","Inputstatus","Outputstatus","Event","GPScoordinates"
"225","""225"",""204862","26-06-2021","09:50:55",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"226","""226"",""204863","26-06-2021","09:50:55",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"227","""227"",""204864","26-06-2021","09:51:02",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"228","""228"",""204865","26-06-2021","09:51:02",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"229","""229"",""204866","26-06-2021","09:51:02",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"230","""230"",""204867","26-06-2021","09:51:02",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"231","""231"",""204868","26-06-2021","09:51:03",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"232","""232"",""204869","26-06-2021","09:51:03",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"233","""233"",""204870","26-06-2021","09:51:03",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"234","""234"",""204871","26-06-2021","09:51:04",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"235","""235"",""204872","26-06-2021","09:51:04",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"236","""236"",""204873","26-06-2021","09:51:04",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"237","""237"",""204874","26-06-2021","09:51:04",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"238","""238"",""204875","26-06-2021","09:51:10",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"239","""239"",""204876","26-06-2021","09:51:11",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"240","""240"",""204877","26-06-2021","09:51:11",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"241","""241"",""204878","26-06-2021","09:51:11",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"242","""242"",""204879","26-06-2021","09:51:12",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"243","""243"",""204880","26-06-2021","10:37:06",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"244","""244"",""204881","26-06-2021","10:45:05",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"245","""245"",""204882","26-06-2021","10:45:06",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"246","""246"",""204883","26-06-2021","10:45:06",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"247","""247"",""204884","26-06-2021","10:45:18",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"248","""248"",""204885","26-06-2021","10:45:19",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"249","""249"",""204886","26-06-2021","10:45:19",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"250","""250"",""204887","26-06-2021","10:45:20",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"251","""251"",""204888","26-06-2021","10:45:20",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"252","""252"",""204889","26-06-2021","10:45:21",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"253","""253"",""204890","26-06-2021","10:45:21",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"254","""254"",""204891","26-06-2021","10:45:21",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"255","""255"",""204892","26-06-2021","10:45:22",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"256","""256"",""204893","26-06-2021","10:45:31",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"257","""257"",""204894","26-06-2021","10:45:32",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"258","""258"",""204895","26-06-2021","10:45:32",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"259","""259"",""204896","26-06-2021","10:45:32",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"260","""260"",""204897","26-06-2021","10:45:33",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"261","""261"",""204898","26-06-2021","10:45:33",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"262","""262"",""204899","26-06-2021","10:45:34",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"263","""263"",""204900","26-06-2021","10:45:34",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"264","""264"",""204901","26-06-2021","10:45:34",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"265","""265"",""204902","26-06-2021","10:45:35",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"266","""266"",""204903","26-06-2021","10:45:35",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"267","""267"",""204904","26-06-2021","10:45:36",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"268","""268"",""204905","26-06-2021","10:45:44",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"269","""269"",""204906","26-06-2021","10:45:44",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"270","""270"",""204907","26-06-2021","10:45:45",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"271","""271"",""204908","26-06-2021","10:45:45",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"272","""272"",""204909","26-06-2021","10:45:47",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"273","""273"",""204910","26-06-2021","10:45:47",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"274","""274"",""204911","26-06-2021","10:52:54",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"275","""275"",""204912","26-06-2021","10:52:54",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"276","""276"",""204913","26-06-2021","10:52:55",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"277","""277"",""204914","26-06-2021","10:52:55",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"278","""278"",""204915","26-06-2021","10:52:55",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"279","""279"",""204916","26-06-2021","10:52:56",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"280","""280"",""204917","26-06-2021","10:53:06",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"281","""281"",""204918","26-06-2021","10:53:08",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"282","""282"",""204919","26-06-2021","10:54:39",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"283","""283"",""204920","26-06-2021","11:02:24",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"284","""284"",""204921","26-06-2021","11:02:24",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"285","""285"",""204922","26-06-2021","11:09:05",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"286","""286"",""204923","26-06-2021","11:09:05",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"287","""287"",""204924","26-06-2021","11:09:05",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"288","""288"",""204925","26-06-2021","11:09:06",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"289","""289"",""204926","26-06-2021","11:09:06",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"290","""290"",""204927","26-06-2021","11:09:06",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"291","""291"",""204928","26-06-2021","11:09:06",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"292","""292"",""204929","26-06-2021","11:09:06",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"293","""293"",""204930","26-06-2021","11:53:02",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"294","""294"",""204931","26-06-2021","12:10:30",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"295","""295"",""204932","26-06-2021","12:54:08",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"296","""296"",""204933","26-06-2021","12:54:08",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"297","""297"",""204934","26-06-2021","12:54:08",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"298","""298"",""204935","26-06-2021","12:54:13",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"299","""299"",""204936","26-06-2021","12:54:17",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"300","""300"",""204937","26-06-2021","12:54:17",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"301","""301"",""204938","26-06-2021","12:54:18",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"302","""302"",""204939","26-06-2021","12:54:18",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"303","""303"",""204940","26-06-2021","12:54:18",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"304","""304"",""204941","26-06-2021","12:54:18",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"305","""305"",""204942","26-06-2021","12:54:19",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"306","""306"",""204943","26-06-2021","12:54:19",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"307","""307"",""204944","26-06-2021","12:54:19",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"308","""308"",""204945","26-06-2021","12:54:20",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"309","""309"",""204946","26-06-2021","12:54:20",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"310","""310"",""204947","26-06-2021","12:54:20",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"311","""311"",""204948","26-06-2021","12:54:21",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"312","""312"",""204949","26-06-2021","12:54:21",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"313","""313"",""204950","26-06-2021","12:54:21",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"314","""314"",""204951","26-06-2021","12:54:21",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"315","""315"",""204952","26-06-2021","12:54:22",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"316","""316"",""204953","26-06-2021","13:13:45",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"317","""317"",""204954","26-06-2021","13:25:38",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"318","""318"",""204955","26-06-2021","13:25:39",20,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"319","""319"",""204956","26-06-2021","13:50:20",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"320","""320"",""204957","26-06-2021","13:50:21",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"321","""321"",""204958","26-06-2021","14:25:29",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"322","""322"",""204959","26-06-2021","14:25:31",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"323","""323"",""204960","26-06-2021","14:25:32",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"324","""324"",""204961","26-06-2021","14:25:32",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"325","""325"",""204962","26-06-2021","14:25:32",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"326","""326"",""204963","26-06-2021","14:25:33",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"327","""327"",""204964","26-06-2021","14:25:47",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"328","""328"",""204965","26-06-2021","14:26:21",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"329","""329"",""204966","27-06-2021","10:07:58",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"330","""330"",""204967","27-06-2021","10:07:59",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"331","""331"",""204968","27-06-2021","10:08:00",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"332","""332"",""204969","27-06-2021","10:08:00",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"333","""333"",""204970","27-06-2021","10:08:01",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"334","""334"",""204971","27-06-2021","10:08:01",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"335","""335"",""204972","27-06-2021","10:08:02",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"336","""336"",""204973","27-06-2021","10:08:03",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"337","""337"",""204974","27-06-2021","10:08:04",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"338","""338"",""204975","27-06-2021","10:08:07",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"339","""339"",""204976","27-06-2021","10:08:08",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"340","""340"",""204977","27-06-2021","10:08:09",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"341","""341"",""204978","27-06-2021","10:08:09",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"342","""342"",""204979","27-06-2021","10:08:10",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"343","""343"",""204980","27-06-2021","10:08:11",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"344","""344"",""204981","27-06-2021","10:08:11",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"345","""345"",""204982","27-06-2021","10:08:12",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"346","""346"",""204983","27-06-2021","10:08:12",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"347","""347"",""204984","27-06-2021","10:08:13",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"348","""348"",""204985","27-06-2021","10:08:14",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"349","""349"",""204986","27-06-2021","10:08:14",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"350","""350"",""204987","27-06-2021","10:08:20",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"351","""351"",""204988","27-06-2021","10:08:21",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"352","""352"",""204989","27-06-2021","10:08:22",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"353","""353"",""204990","27-06-2021","10:08:22",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"354","""354"",""204991","27-06-2021","12:15:36",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"355","""355"",""204992","27-06-2021","14:11:39",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"356","""356"",""204993","27-06-2021","14:11:40",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"357","""357"",""204994","27-06-2021","14:11:41",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"358","""358"",""204995","27-06-2021","14:11:41",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"359","""359"",""204996","27-06-2021","14:11:42",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"360","""360"",""204997","27-06-2021","14:11:42",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"361","""361"",""204998","27-06-2021","14:11:43",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"362","""362"",""204999","27-06-2021","14:11:43",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"363","""363"",""205000","27-06-2021","14:11:44",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"364","""364"",""205001","27-06-2021","14:11:45",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"365","""365"",""205002","27-06-2021","14:11:45",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"366","""366"",""205003","27-06-2021","14:11:46",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"367","""367"",""205004","27-06-2021","14:11:47",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"368","""368"",""205005","27-06-2021","14:11:49",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"369","""369"",""205006","27-06-2021","14:11:50",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"370","""370"",""205007","27-06-2021","14:11:55",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"371","""371"",""205008","27-06-2021","14:11:55",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"372","""372"",""205009","27-06-2021","14:11:56",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"373","""373"",""205010","27-06-2021","14:12:03",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"374","""374"",""205011","27-06-2021","14:12:04",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"375","""375"",""205012","27-06-2021","14:12:05",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"376","""376"",""205013","27-06-2021","14:12:05",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"377","""377"",""205014","27-06-2021","14:12:05",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"378","""378"",""205015","27-06-2021","14:12:05",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"379","""379"",""205016","27-06-2021","14:12:05",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"380","""380"",""205017","27-06-2021","14:12:06",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"381","""381"",""205018","27-06-2021","14:12:06",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"382","""382"",""205019","27-06-2021","14:12:07",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"383","""383"",""205020","27-06-2021","14:12:07",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"384","""384"",""205021","27-06-2021","14:12:07",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"385","""385"",""205022","27-06-2021","14:12:07",10,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"386","""386"",""205023","27-06-2021","14:12:08",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"387","""387"",""205024","27-06-2021","14:12:15",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"388","""388"",""205025","27-06-2021","14:12:16",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"389","""389"",""205026","27-06-2021","14:32:00",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"390","""390"",""205027","27-06-2021","14:32:01",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"391","""391"",""205028","27-06-2021","14:32:01",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"392","""392"",""205029","27-06-2021","14:32:03",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"393","""393"",""205030","27-06-2021","14:59:02",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"394","""394"",""205031","27-06-2021","14:59:02",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"395","""395"",""205032","27-06-2021","14:59:03",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"396","""396"",""205033","27-06-2021","14:59:04",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"397","""397"",""205034","27-06-2021","14:59:04",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"398","""398"",""205035","27-06-2021","14:59:05",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"399","""399"",""205036","27-06-2021","14:59:05",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"400","""400"",""205037","27-06-2021","14:59:06",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"401","""401"",""205038","27-06-2021","14:59:06",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"402","""402"",""205039","27-06-2021","14:59:07",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"403","""403"",""205040","27-06-2021","14:59:08",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"404","""404"",""205041","27-06-2021","14:59:08",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"405","""405"",""205042","27-06-2021","14:59:09",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"406","""406"",""205043","27-06-2021","14:59:09",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"407","""407"",""205044","27-06-2021","14:59:10",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"408","""408"",""205045","27-06-2021","14:59:11",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"409","""409"",""205046","27-06-2021","14:59:11",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
"410","""410"",""205047","27-06-2021","14:59:12",30,"-","Trovan Unique","0007AC6CCE","-",0,0,"-",""""""""""""
